product_id,product_title,product_description
B07VN22H89,Flurries 👍 2 PCS Car Fishing Rod Straps Rack Saver - Vehicle Fishing Pole Carrier Stand Holder - in Automotive Top Belt Storage Organization - Hanging Hook Hold Up to 5 Rods Transport (Black),"<br><b>FEATURES:</b> <br>▲【EASY TO UES】 The rod rack is easy to install and use. The rod saver is well-designed, easy to install. With rod saver, you won’t be struggled with where to put my fishing poles for transport to the lake. You will be very happy with the product due to the functionality. <br>▲【EXCELLENT WAY OF MANAGING SPACE】 Excellent way of managing space. Fishing rod rack saved a lot of room in the back . With rod rack, the car wouldn’t have been in a mess in the back of it. Wonderful tackle for angler! <br>▲【ADJUSTABLE ROD SAVER】 This strap with 5 adhesive tapes can hold up to 5 rod and reel combos, adjustable. Applies to vehicles with four handlebars on top, especially above driver's seat. Fits for SUVs, Wagons, and Vans. No permanent installation required. ATTENTION: If you do not have FOUR HANDLEBARS, you could purchase and affix suction cups to hold the strap. please make sure the suction cup is very strong. Make sure everything is held tightly before you drive. <br>▲【WITH EXTRA VELCRO】 Have extra Velcro to tighten the rod. Velcro straps are plenty long enough for even the larger ocean boat rod and cinched up small enough for my trout rods. Protect your fishing rods securely inside vehicle, and does not loosen over time. <br>▲【HOLD ROD WELL】 Fishing rod rack works well holds the rods so they don't slide back and forth while driving. Make sure to pull the straps as tight as you can. Note: Hold that strap above the buckle and adjust the length until the rod carrier becomes tight. Adjust and ensure that the position of the rod is centered . <br> <br><b>PACKAGE CONTENT:</b> <br>2 × Fishing Rod Strap"
B07X934M9L,WillTexxGroup 1236842 Red Steel Angled Bucket Rod Holder for Fishing Rod for Fishing Bass Kayak Ice Saltwater Freshwater,
B07XB6LVQ5,WillTexxGroup 1318289 White Plastic Tube Rod Lightweight 3 Fishing Rod Holder for Fishing Bass Kayak Ice Saltwater Freshwater,
B07XC6HFJN,WillTexxGroup 1318292 Black Plastic Horizontal Durable 4 Rod Fishing Rod Rack for Fishing Bass Kayak Ice Saltwater Freshwater,
B07XC6J26D,"WillTexxGroup 1130719 Gulp! Natural Sandworm 2"" Soft Bait Saltwater Fishing Lure for Fishing Bass Kayak Ice Saltwater Freshwater",
B07XG6KCNR,WillTexxGroup PGRH-6 Fishing Rod Holder Storage Mount Lock 'N Hold Rack Holds 6 Rods for Fishing Bass Kayak Ice Saltwater Freshwater,
B088PHQV9H,FDGT Travel Telescopic Mini Portable Fishing Rod and Reel Set Sea Pole Kit Pocket with Wheel Saltwater Freshwater,"<p><b>FDGT Travel Telescopic Mini Portable Fishing Rod and Reel Set Sea Pole Kit Pocket with Wheel Saltwater Freshwater</b></p><p><b><br></b></p><p><b>Features:</b></p><p>1. Portable, Compact, Lightweight, Mini, Fishing anytime, anywhere with this small fishing rod.</p><p>2. Pen style fishing rod for situations where full-size fishing gear is inconvenient.</p><p>3. Fishing reel includes forward and reverse ratchet stop and drag control. Reel attaches between 2 grooves in the pen body.</p><p>4. Suitable for fishing on ice, boat, dam.</p><p>5. Great gift for fishing enthusiast, for friends or family who like fishing.</p><p><br></p><p><b>Notice:</b></p><p>1. Actual color may be slightly different from the image due to different monitor and light effect. Please allow minor deviation due to manual measurement.</p><p><br></p><p><b>Specification:</b></p><p>Type: fishing rod and fishing reel set</p><p>Gear ratio: 5.1: 1</p><p>Line capacity (mm / m): 0.17 / 130 (mm / m), 0.20 / 110 (mm / m), 0.23 / 90 (mm / m)</p><p>Material: Epoxy glass fiber rod, fishing rod cover: Aluminum alloy</p><p>Fishing reel material: ABS high strength plastic</p><p><br></p><p><b>Fishing rod size:</b></p><p>Closed size: 20 cm / 7.9 inches (approx.)</p><p>Extension length: 100cm / 39 '' (approx.)</p><p><br></p><p><b>Included:</b></p><p>1 x fishing rod1 x fishing reel</p>"
B08B84X8JP,"Elliot Jonah Fishing Rod and Reel Combos, Carbon Ultra Light Fishing Rod with Reel Combo Sea Saltwater Freshwater Kit Fishing Rod Kit","<p>Welcome to Elliot Jonah. We are a professional brand. We are committed to developing the most perfect products for customers, providing the best service, and allowing customers to enjoy the most assured after-sales protection. Search Elliot Jonah and view our products to understand why our customers like our products!</p><p><br/></p><p>Feature:</p><p>1.Glass fiber fishing rod, ultra-light and strong.</p><p>2.Telescopic body design, convenient for carrying when folded.</p><p>3.Reel left / right interchangeable collapsible handle.</p><p>4.Fishing reel can be installed on it tightly.</p><p>5.Equipped with fishing line, perfect tool for fishing.</p><p>6.Ceramic line-guided ring, durable to use.</p><p>7.Lightweight and compact design, an easy access to the pleasure of ice fishing.</p><p><br/></p><p>Specification:</p><p>Rod :</p><p>Material: Glass fiber</p><p>Extended length: 1.4m / 4.59ft</p><p>Closed length: 35cm / 13.78in</p><p>Sections: 6</p><p>Item weight: 135g / 4.76oz</p><p><br/></p><p>Reel :</p><p>Material：ABS</p><p>gear ratio：5.2:1</p><p>Item weight: 154g / 5.4oz</p><p><br/></p><p>Product List:</p><p>1*fishing rod</p><p>1*fishing reel</p>"
B08BS28P5L,Clothful Fishing Rod Telescopic Fishing Rod Sea Saltwater Kit Fishing Mini sea Pole B,"Fishing Rod Telescopic Fishing Rod Sea Saltwater Kit Fishing Mini sea pole<br>Product description：<br>Perfect elasticity, high density Carbon fiber mixed with fiberglass makes your fishing pole hard & durable.<br>Fore Grip for comfort. The telescopic fishing rod is portable, and closed length design is convenient carrying around. Power: Medium.<br>It's the best gift to send father, son, husband，fiance, boyfriend for the upcoming Christmas. High Density Carbon Fiber Mixed with Fiberglass Make The Fishing Pole Hard & Durable,The Hard and Light Weight Guide Ring Made by SIC Ceramic and The Heat Dissipation is Better. Its Lower Friction Coefficient Making It Durable, And Its International Advanced Epoxy Resin Adhesive Make The Guide Ring More Solid.<br>Light Weight and Portable, Easily Fits in Car Trunk, Boat or Backpack Product introduction:<br>texture of material:Fiberglass<br>size:1\1.2\1.5\1.7\1.9\2.1\2.3m<br>characteristic:Scalable to 31cm<br>Products include:<br>1xFishing rod fishing gear Mini sea pole<br>"
B08BZ8K5VL,Onete Garden Flag 12x18 Inches Perch Fish Catfish Lake Fishing Web Rod Bass Other Animals Saltwater Wildlife Water Vintage Nature Outdoor Seasonal Home Decor Welcome House Yard Banner Sign Flags,"<b>Onete Garden Flag 12x18 Inches Perch Fish Catfish Lake Fishing Web Rod Bass Other Animals Saltwater Wildlife Water Vintage Nature Outdoor Seasonal Home Decor Welcome House Yard Banner Sign Flags</b><br/><br/>Size: 12"" W x 18"" L; With 1.3 inch wide sleeve. Flag Pole NOT included.PREMIUM FABRIC - Imported. Made of 100% Polyester. Thick Weatherproof, Double Sided Print Yard Flags.<br/><br/><br/><b>PREMIUM FABRIC</b><br/>Made of thick shade cloth and double stitched all around to improve durability. The fabric feels silky and smooth. You will fully appreciate the workmanship and quality of this flag when it arrives.<br/><br/><b>TRULY DOUBLE SIDED</b><br/>Our garden flags are the ONLY garden flag that is actually printed on both sides, so you won't get a backwards rear image. DON'T BUY CHEAP SINGLE SIDE FLAG!<br/><br/><b>WEATHER RESISTANT</b><br/>Whether it is Fall, Winter, Spring, or Summer, our flags are resistant to any amount of mildew, rain, snow, pollen, or harsh sunlight. It WILL outlast your neighbors' and stay vivid forever!<br/><br/><b>SPECIFICATION</b><br/>Imported. Made of 100% Polyester. Package contains one Onete Garden Flag, with 1.3 inch wide sleeve. Flag pole NOT included.<br/><br/><b>TIP:</b><br/>This is the AUTHENTIC high-quality Onete flag! Don't accept cheap imitations. We stand behind our products! All flags and items sold by Onete come with 3-MONTH FREE replacement."
B08BZGCLCQ,"Fishing Rod Telescopic Fishing Rod Sea Saltwater Kit Fishing Mini sea pole,Light Weight and Portable","Fishing Rod Telescopic Fishing Rod Sea Saltwater Kit Fishing Mini sea pole<br>Product description：<br>Perfect elasticity, high density Carbon fiber mixed with fiberglass makes your fishing pole hard & durable.<br>Fore Grip for comfort. The telescopic fishing rod is portable, and closed length design is convenient carrying around. Power: Medium.<br>It's the best gift to send father, son, husband，fiance, boyfriend for the upcoming Christmas. High Density Carbon Fiber Mixed with Fiberglass Make The Fishing Pole Hard & Durable,The Hard and Light Weight Guide Ring Made by SIC Ceramic and The Heat Dissipation is Better. Its Lower Friction Coefficient Making It Durable, And Its International Advanced Epoxy Resin Adhesive Make The Guide Ring More Solid.<br>Light Weight and Portable, Easily Fits in Car Trunk, Boat or Backpack Product introduction:<br>texture of material:Fiberglass<br>size:1\1.2\1.5\1.7\1.9\2.1\2.3m<br>characteristic:Scalable to 31cm<br>Products include:<br>1xFishing rod fishing gear Mini sea pole<br>"
B08C5LJMZR,Fishing Rod Carbon Fiber Telescopic Fishing Rod Sea Saltwater Freshwater Kit Fishing Rod Kit with Stainless sSteel Guide Ring,"<p>description</p><p>Reminder: We have two different models of fishing rods for you to choose from</p><p>Features: perfect elasticity, high-density carbon fiber blend, glass fiber makes your fishing rod hard and durable. The stainless steel guide ring prevents rusting to better protect your fishing line, and the retractable handle increases the force distance so that you will not be tired for a long time. The fishing rod is easy to carry and extend, and the length design after folding is easy to carry. Power: Moderate; long handle.</p><p>Lightweight and easy to carry, it can be easily placed in the trunk, boat or backpack. You can find and enjoy your favorite fishing anytime and anywhere, and can meet your requirements.</p><p>Target fish: squid, sea cock, perch, black fish, herring, man fish, cat fish, tilapia, etc. The head of the Luya is relatively large, generally concave or inclined, so that it hits the water and stirs and splashes. Bo Pa's head is light and heavy, and when he is still in the water, he will float in an inclined manner. This method is most effective when the fish is active or there are predatory fish near the surface to find small fish. It can catch most upper-middle-level freshwater predatory fish, such as freshwater cat fish, anchovy, perch and seawater. Tarpon, seven-star bass, etc. If you have any questions, please contact us first, our customer service will solve it for you immediately</p><p>size：Shrink 31cm, extend 1.8m or Shrink 32cm, extend 2.1m</p><p>Material: Carbon</p><p>Contains1x fishing rod</p>"
B08CGSK4PD,"lkoezi Fishing Rods, Telescopic Fishing Rod Sea Saltwater Kit Fishing Mini Sea Pole Portable Pocket Size Fishing Rod Lightweight Rod Comfortable Handle Travel Fishing Pole (1.9m)",
B08CSFYRH5,"RUIXFAP AdjustableDeep Sea Telescopic Fishing Rod Portable Carbon Fiber Mini Ultralight Carp Fishing Rods for Travel Saltwater Freshwater Bass Offshore Fishing Rod Boat Fishing Portable, 3.9",The lawn sprinkler Equipped with a quick connect adaptor in seconds to start watering instantly. even give your kids a happy hot summer.This rear drag reel make a great combination. A quality tackle set is included and this kit has everything to get you started or use as an addition to your existing tackle. <br/> <br/>Rod Specifications: <br/> Ceramic line guides for smooth casting and prolonged line life. <br/> Quick-screw brushed aluminium adjustable reel mounts. <br/> Anti-reflective matt black colour. <br/> Medium-fine action. <br/> Weighs only 220g. <br/> Protective cloth bag included. <br/> <br/> Lightweight & Strong Graphite Body. <br/> Left or right hand folding balanced handle (interchangeable). <br/> Silent anti-reverse. <br/> Quick Release Spool. <br/> Precision engineered 5.1:1 gearing. <br/> Adjustable Rear Drag. <br/>A quality tackle set is included and this kit has everything to get you started or use as an addition to your existing tackle. <br/> We offer world class customer service to make your purchase worry free.
B08CSH29ZV,"RUIXFAP AdjustableTelescopic Fishing Rod Portable Fishing Spinning Rod for Travel Surf Saltwater Freshwater Bass Boat Fishing Portable, 1.6","The lawn sprinkler Equipped with a quick connect adaptor in seconds to start watering instantly. even give your kids a happy hot summer.fishing rod <br/>Telescopic Fishing Rod Carbon Fiber, Portable and Lightweight telescopic fishing pole for Saltwater Freshwater Fishing, Various Sizes <br/>fishing rod <br/>Perfect Telescopic Fishing Rod <br/>Easily fit in car trunk, boat hatch or your backpack. <br/>Lightweight and portable to carry. <br/>Suitable for freshwater fishing, such as bass and trout, saltwater surf fishing or inshore fishing. <br/>Perfect gift choice for fishing enthusiasts. <br/>More Details <br/>Enhance strength <br/>Light weight <br/>Increase aesthetic feeling <br/>Stainless Steel Reel Seat <br/>More stable <br/>Durable <br/>Resist to corrosion <br/>Stainless Steel Line Guide Ring <br/>Enhance heat dissipation <br/>Resist to corrosion <br/>Ergonomic design <br/>Soft and comfortable to gri <br/>[100% Satisfaction & Money Back Guarantee] Please feel free to contact us whenever you need help with the item. We guarantee 30 days return and money back, 1 year warranty and lifetime customer service. <br/> We offer world class customer service to make your purchase worry free."
B07SC4HHH1,"Samsung Galaxy A10 (32GB) 6.2"" Display, Samsung One UI, US + Global 4G LTE Dual SIM GSM Factory Unlocked A105M/DS - International Model (Blue, 32GB)","Ready, Action, Immerse. Get a vivid viewing experience with the next-gen Infinity-V Display. Ready, Action, Shoot. Capture stunning shots and stand out with 13MP Rear + 5MP Front Camera. Ready, Action, Go. Run multiple apps without missing a beat on this powerful multi-tasker. HSDPA 850 / 900 / 1900 / 2100 - LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500) - Dual SIM (Nano-SIM, dual stand-by). International Model Compatible with Most GSM Carriers like T-Mobile, AT&T, MetroPCS, etc. Will NOT work with CDMA Carriers Such as Verizon, Sprint, Boost"
B07VBH22DG,"Samsung Galaxy A10 (32GB + 64GB SD) 6.2"" Infinity-V Display, Android 9.0 Pie, Dual SIM Factory Unlocked A105M/DS - GSM US + Global 4G LTE International Model (Black, 64GB SD Bundle)","Ready, Action, Immerse. Get a vivid viewing experience with the next-gen Infinity-V Display. Ready, Action, Shoot. Capture stunning shots and stand out with 13MP Rear + 5MP Front Camera. Ready, Action, Go. Run multiple apps without missing a beat on this powerful multi-tasker. HSDPA 850 / 900 / 1900 / 2100 - LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500) - DUAL SIM (Nano-SIM). International Model Compatible with Most GSM Carriers like T-Mobile, AT&T, MetroPCS, etc. Will NOT work with CDMA Carriers Such as Verizon, Sprint, Boost"
B07TKV54ZV,Samsung Galaxy J3 Prime Phone Case Clear with Cat Design Shockproof Bumper Protective Case for Galaxy J3 Luna Pro/ J3 Eclipse/ J3 Mission/ J3 Emerge/ J3 2017/ J3 Express Prime 2 Kitten Girly Cover,Cat Design Case for Samsung Galaxy J3 Prime/ J3 Luna Pro/ J3 eclipse/ J3 mission/ J3 Emerge/ J3 2017/ J3 Express Prime 2
B078JMJWHZ,Ftonglogy Clear TPU Silicone Slim Shockproof Case Cover for Galaxy J3 Prime/J3 Emerge/Express Prime 2/Amp Prime 2/J3 Mission/J3 Eclipse/J3 Luna Pro,"<b>Ftonglogy designed clear cell phone case cover. </b><br><br> <b>SLIM & PROTECTIVE</b> <br>The slim phone case uses ultra-high polyethylene material,combines a shock-absorbing flexible bumper,that protects against scrapes, bumps and Drop-Proof reinforced corners design. <br><br> <b>CRYSTAL-CLEAR</b> <br>The phone case transparent body reveals and enhances corner protection while showing off its phone color and design. Ftonglogy provide protection for the life of your cell phone case.<br><br> Accessories ONLY, Phone not included."
